transaction_id,sender_id,receiver_id,amount,timestamp
TXN_00352,CLEAN_078,CLEAN_192,1639,2025-12-14 05:00:00
TXN_00353,CLEAN_085,CLEAN_003,1652,2025-12-15 06:00:00
TXN_00354,CLEAN_092,CLEAN_014,1665,2025-12-16 07:00:00
TXN_00355,CLEAN_099,CLEAN_025,1678,2025-12-17 08:00:00
TXN_00356,CLEAN_106,CLEAN_036,1691,2025-12-18 09:00:00
TXN_00357,CLEAN_113,CLEAN_047,1704,2025-12-19 10:00:00
TXN_00358,CLEAN_120,CLEAN_058,1717,2025-12-20 11:00:00
TXN_00359,CLEAN_127,CLEAN_069,1730,2025-12-21 12:00:00
TXN_00360,CLEAN_134,CLEAN_080,1743,2025-12-22 13:00:00
TXN_00361,CLEAN_141,CLEAN_091,1756,2025-12-23 14:00:00
TXN_00362,CLEAN_148,CLEAN_102,1769,2025-12-24 15:00:00
TXN_00363,CLEAN_155,CLEAN_113,1782,2025-12-25 16:00:00
TXN_00364,CLEAN_162,CLEAN_124,1795,2025-12-26 17:00:00
TXN_00365,CLEAN_169,CLEAN_135,1808,2025-12-27 18:00:00
TXN_00366,CLEAN_176,CLEAN_146,1821,2025-12-28 19:00:00
TXN_00367,CLEAN_183,CLEAN_157,1834,2025-12-01 20:00:00
TXN_00368,CLEAN_190,CLEAN_168,1847,2025-12-02 21:00:00
TXN_00369,CLEAN_197,CLEAN_179,1860,2025-12-03 22:00:00
TXN_00370,CLEAN_004,CLEAN_190,1873,2025-12-04 23:00:00
TXN_00371,CLEAN_011,CLEAN_001,1886,2025-12-05 00:00:00
TXN_00372,CLEAN_018,CLEAN_012,1899,2025-12-06 01:00:00
TXN_00373,CLEAN_025,CLEAN_023,1912,2025-12-07 02:00:00
TXN_00374,CLEAN_032,CLEAN_034,1925,2025-12-08 03:00:00
TXN_00375,CLEAN_039,CLEAN_045,1938,2025-12-09 04:00:00
TXN_00376,CLEAN_046,CLEAN_056,1951,2025-12-10 05:00:00
TXN_00377,CLEAN_053,CLEAN_067,1964,2025-12-11 06:00:00
TXN_00378,CLEAN_060,CLEAN_078,1977,2025-12-12 07:00:00
TXN_00379,CLEAN_067,CLEAN_089,1990,2025-12-13 08:00:00
TXN_00380,CLEAN_074,CLEAN_100,2003,2025-12-14 09:00:00
TXN_00381,CLEAN_081,CLEAN_111,2016,2025-12-15 10:00:00
TXN_00382,CLEAN_088,CLEAN_122,2029,2025-12-16 11:00:00
TXN_00383,CLEAN_095,CLEAN_133,2042,2025-12-17 12:00:00
TXN_00384,CLEAN_102,CLEAN_144,2055,2025-12-18 13:00:00
TXN_00385,CLEAN_109,CLEAN_155,2068,2025-12-19 14:00:00
TXN_00386,CLEAN_116,CLEAN_166,2081,2025-12-20 15:00:00
TXN_00387,CLEAN_123,CLEAN_177,2094,2025-12-21 16:00:00
TXN_00388,CLEAN_130,CLEAN_188,2107,2025-12-22 17:00:00
TXN_00389,CLEAN_137,CLEAN_199,2120,2025-12-23 18:00:00
TXN_00390,CLEAN_144,CLEAN_010,2133,2025-12-24 19:00:00
TXN_00391,CLEAN_151,CLEAN_021,2146,2025-12-25 20:00:00
TXN_00392,CLEAN_158,CLEAN_032,2159,2025-12-26 21:00:00
TXN_00393,CLEAN_165,CLEAN_043,2172,2025-12-27 22:00:00
TXN_00394,CLEAN_172,CLEAN_054,2185,2025-12-28 23:00:00
TXN_00395,CLEAN_179,CLEAN_065,2198,2025-12-01 00:00:00
TXN_00396,CLEAN_186,CLEAN_076,2211,2025-12-02 01:00:00
TXN_00397,CLEAN_193,CLEAN_087,2224,2025-12-03 02:00:00
TXN_00398,CLEAN_000,CLEAN_098,2237,2025-12-04 03:00:00
TXN_00399,CLEAN_007,CLEAN_109,2250,2025-12-05 04:00:00
TXN_00400,CLEAN_014,CLEAN_120,2263,2025-12-06 05:00:00
TXN_00401,CLEAN_021,CLEAN_131,2276,2025-12-07 06:00:00
TXN_00402,CLEAN_028,CLEAN_142,2289,2025-12-08 07:00:00
TXN_00403,CLEAN_035,CLEAN_153,2302,2025-12-09 08:00:00
TXN_00404,CLEAN_042,CLEAN_164,2315,2025-12-10 09:00:00
TXN_00405,CLEAN_049,CLEAN_175,2328,2025-12-11 10:00:00
TXN_00406,CLEAN_056,CLEAN_186,2341,2025-12-12 11:00:00
TXN_00407,CLEAN_063,CLEAN_197,2354,2025-12-13 12:00:00
TXN_00408,CLEAN_070,CLEAN_008,2367,2025-12-14 13:00:00
TXN_00409,CLEAN_077,CLEAN_019,2380,2025-12-15 14:00:00
TXN_00410,CLEAN_084,CLEAN_030,2393,2025-12-16 15:00:00
TXN_00411,CLEAN_091,CLEAN_041,2406,2025-12-17 16:00:00
TXN_00412,CLEAN_098,CLEAN_052,2419,2025-12-18 17:00:00
TXN_00413,CLEAN_105,CLEAN_063,2432,2025-12-19 18:00:00
TXN_00414,CLEAN_112,CLEAN_074,2445,2025-12-20 19:00:00
TXN_00415,CLEAN_119,CLEAN_085,2458,2025-12-21 20:00:00
TXN_00416,CLEAN_126,CLEAN_096,2471,2025-12-22 21:00:00
TXN_00417,CLEAN_133,CLEAN_107,2484,2025-12-23 22:00:00
TXN_00418,CLEAN_140,CLEAN_118,2497,2025-12-24 23:00:00
TXN_00419,CLEAN_147,CLEAN_129,2510,2025-12-25 00:00:00
TXN_00420,CLEAN_154,CLEAN_140,2523,2025-12-26 01:00:00
TXN_00421,CLEAN_161,CLEAN_151,2536,2025-12-27 02:00:00
TXN_00422,CLEAN_168,CLEAN_162,2549,2025-12-28 03:00:00
TXN_00423,CLEAN_175,CLEAN_173,2562,2025-12-01 04:00:00
TXN_00424,CLEAN_182,CLEAN_184,2575,2025-12-02 05:00:00
TXN_00425,CLEAN_189,CLEAN_195,2588,2025-12-03 06:00:00
TXN_00426,CLEAN_196,CLEAN_006,2601,2025-12-04 07:00:00
TXN_00427,CLEAN_003,CLEAN_017,2614,2025-12-05 08:00:00
TXN_00428,CLEAN_010,CLEAN_028,2627,2025-12-06 09:00:00
TXN_00429,CLEAN_017,CLEAN_039,2640,2025-12-07 10:00:00
TXN_00430,CLEAN_024,CLEAN_050,2653,2025-12-08 11:00:00
TXN_00431,CLEAN_031,CLEAN_061,2666,2025-12-09 12:00:00
TXN_00432,CLEAN_038,CLEAN_072,2679,2025-12-10 13:00:00
TXN_00433,CLEAN_045,CLEAN_083,2692,2025-12-11 14:00:00
TXN_00434,CLEAN_052,CLEAN_094,2705,2025-12-12 15:00:00
TXN_00435,CLEAN_059,CLEAN_105,2718,2025-12-13 16:00:00
TXN_00436,CLEAN_066,CLEAN_116,2731,2025-12-14 17:00:00
TXN_00437,CLEAN_073,CLEAN_127,2744,2025-12-15 18:00:00
TXN_00438,CLEAN_080,CLEAN_138,2757,2025-12-16 19:00:00
TXN_00439,CLEAN_087,CLEAN_149,2770,2025-12-17 20:00:00
TXN_00440,CLEAN_094,CLEAN_160,2783,2025-12-18 21:00:00
TXN_00441,CLEAN_101,CLEAN_171,2796,2025-12-19 22:00:00
TXN_00442,CLEAN_108,CLEAN_182,2809,2025-12-20 23:00:00
TXN_00443,CLEAN_115,CLEAN_193,2822,2025-12-21 00:00:00
TXN_00444,CLEAN_122,CLEAN_004,2835,2025-12-22 01:00:00
TXN_00445,CLEAN_129,CLEAN_015,2848,2025-12-23 02:00:00
TXN_00446,CLEAN_136,CLEAN_026,2861,2025-12-24 03:00:00
TXN_00447,CLEAN_143,CLEAN_037,2874,2025-12-25 04:00:00
TXN_00448,CLEAN_150,CLEAN_048,2887,2025-12-26 05:00:00
TXN_00449,CLEAN_157,CLEAN_059,2900,2025-12-27 06:00:00
TXN_00450,CLEAN_164,CLEAN_070,2913,2025-12-28 07:00:00
TXN_00451,CLEAN_171,CLEAN_081,2926,2025-12-01 08:00:00
TXN_00452,CLEAN_178,CLEAN_092,2939,2025-12-02 09:00:00
TXN_00453,CLEAN_185,CLEAN_103,2952,2025-12-03 10:00:00
TXN_00454,CLEAN_192,CLEAN_114,2965,2025-12-04 11:00:00
TXN_00455,CLEAN_199,CLEAN_125,2978,2025-12-05 12:00:00
TXN_00456,CLEAN_006,CLEAN_136,2991,2025-12-06 13:00:00
TXN_00457,CLEAN_013,CLEAN_147,3004,2025-12-07 14:00:00
TXN_00458,CLEAN_020,CLEAN_158,3017,2025-12-08 15:00:00
TXN_00459,CLEAN_027,CLEAN_169,3030,2025-12-09 16:00:00
TXN_00460,CLEAN_034,CLEAN_180,3043,2025-12-10 17:00:00
TXN_00461,CLEAN_041,CLEAN_191,3056,2025-12-11 18:00:00
TXN_00462,CLEAN_048,CLEAN_002,3069,2025-12-12 19:00:00
TXN_00463,CLEAN_055,CLEAN_013,3082,2025-12-13 20:00:00
TXN_00464,CLEAN_062,CLEAN_024,3095,2025-12-14 21:00:00
TXN_00465,CLEAN_069,CLEAN_035,3108,2025-12-15 22:00:00
TXN_00466,CLEAN_076,CLEAN_046,3121,2025-12-16 23:00:00
TXN_00467,CLEAN_083,CLEAN_057,3134,2025-12-17 00:00:00
TXN_00468,CLEAN_090,CLEAN_068,3147,2025-12-18 01:00:00
TXN_00469,CLEAN_097,CLEAN_079,3160,2025-12-19 02:00:00
TXN_00470,CLEAN_104,CLEAN_090,3173,2025-12-20 03:00:00
TXN_00471,CLEAN_111,CLEAN_101,3186,2025-12-21 04:00:00
TXN_00472,CLEAN_118,CLEAN_112,3199,2025-12-22 05:00:00
TXN_00473,CLEAN_125,CLEAN_123,3212,2025-12-23 06:00:00
TXN_00474,CLEAN_132,CLEAN_134,3225,2025-12-24 07:00:00
TXN_00475,CLEAN_139,CLEAN_145,3238,2025-12-25 08:00:00
TXN_00476,CLEAN_146,CLEAN_156,3251,2025-12-26 09:00:00
TXN_00477,CLEAN_153,CLEAN_167,3264,2025-12-27 10:00:00
TXN_00478,CLEAN_160,CLEAN_178,3277,2025-12-28 11:00:00
TXN_00479,CLEAN_167,CLEAN_189,3290,2025-12-01 12:00:00
TXN_00480,CLEAN_174,CLEAN_000,3303,2025-12-02 13:00:00
TXN_00481,CLEAN_181,CLEAN_011,3316,2025-12-03 14:00:00
TXN_00482,CLEAN_188,CLEAN_022,3329,2025-12-04 15:00:00
TXN_00483,CLEAN_195,CLEAN_033,3342,2025-12-05 16:00:00
TXN_00484,CLEAN_002,CLEAN_044,3355,2025-12-06 17:00:00
TXN_00485,CLEAN_009,CLEAN_055,3368,2025-12-07 18:00:00
TXN_00486,CLEAN_016,CLEAN_066,3381,2025-12-08 19:00:00
TXN_00487,CLEAN_023,CLEAN_077,3394,2025-12-09 20:00:00
TXN_00488,CLEAN_030,CLEAN_088,3407,2025-12-10 21:00:00
TXN_00489,CLEAN_037,CLEAN_099,3420,2025-12-11 22:00:00
TXN_00490,CLEAN_044,CLEAN_110,3433,2025-12-12 23:00:00
TXN_00491,CLEAN_051,CLEAN_121,3446,2025-12-13 00:00:00
TXN_00492,CLEAN_058,CLEAN_132,3459,2025-12-14 01:00:00
TXN_00493,CLEAN_065,CLEAN_143,3472,2025-12-15 02:00:00
TXN_00494,CLEAN_072,CLEAN_154,3485,2025-12-16 03:00:00
TXN_00495,CLEAN_079,CLEAN_165,3498,2025-12-17 04:00:00
TXN_00496,CLEAN_086,CLEAN_176,3511,2025-12-18 05:00:00
TXN_00497,CLEAN_093,CLEAN_187,3524,2025-12-19 06:00:00
TXN_00498,CLEAN_100,CLEAN_198,3537,2025-12-20 07:00:00
TXN_00499,CLEAN_107,CLEAN_009,3550,2025-12-21 08:00:00
TXN_00500,CLEAN_114,CLEAN_020,3563,2025-12-22 09:00:00
TXN_00501,CLEAN_121,CLEAN_031,3576,2025-12-23 10:00:00
TXN_00502,CLEAN_128,CLEAN_042,3589,2025-12-24 11:00:00
TXN_00503,CLEAN_135,CLEAN_053,3602,2025-12-25 12:00:00
TXN_00504,CLEAN_142,CLEAN_064,3615,2025-12-26 13:00:00
TXN_00505,CLEAN_149,CLEAN_075,3628,2025-12-27 14:00:00
TXN_00506,CLEAN_156,CLEAN_086,3641,2025-12-28 15:00:00
TXN_00507,CLEAN_163,CLEAN_097,3654,2025-12-01 16:00:00
TXN_00508,CLEAN_170,CLEAN_108,3667,2025-12-02 17:00:00
TXN_00509,CLEAN_177,CLEAN_119,3680,2025-12-03 18:00:00
TXN_00510,CLEAN_184,CLEAN_130,3693,2025-12-04 19:00:00
TXN_00511,CLEAN_191,CLEAN_141,3706,2025-12-05 20:00:00
TXN_00512,CLEAN_198,CLEAN_152,3719,2025-12-06 21:00:00
TXN_00513,CLEAN_005,CLEAN_163,3732,2025-12-07 22:00:00
TXN_00514,CLEAN_012,CLEAN_174,3745,2025-12-08 23:00:00
TXN_00515,CLEAN_019,CLEAN_185,3758,2025-12-09 00:00:00
TXN_00516,CLEAN_026,CLEAN_196,3771,2025-12-10 01:00:00
TXN_00517,CLEAN_033,CLEAN_007,3784,2025-12-11 02:00:00
TXN_00518,CLEAN_040,CLEAN_018,3797,2025-12-12 03:00:00
TXN_00519,CLEAN_047,CLEAN_029,3810,2025-12-13 04:00:00
TXN_00520,CLEAN_054,CLEAN_040,3823,2025-12-14 05:00:00
TXN_00521,CLEAN_061,CLEAN_051,3836,2025-12-15 06:00:00
TXN_00522,CLEAN_068,CLEAN_062,3849,2025-12-16 07:00:00
TXN_00523,CLEAN_075,CLEAN_073,3862,2025-12-17 08:00:00
TXN_00524,CLEAN_082,CLEAN_084,3875,2025-12-18 09:00:00
TXN_00525,CLEAN_089,CLEAN_095,3888,2025-12-19 10:00:00
TXN_00526,CLEAN_096,CLEAN_106,3901,2025-12-20 11:00:00
TXN_00527,CLEAN_103,CLEAN_117,3914,2025-12-21 12:00:00
TXN_00528,CLEAN_110,CLEAN_128,3927,2025-12-22 13:00:00
TXN_00529,CLEAN_117,CLEAN_139,3940,2025-12-23 14:00:00
TXN_00530,CLEAN_124,CLEAN_150,3953,2025-12-24 15:00:00
TXN_00531,CLEAN_131,CLEAN_161,3966,2025-12-25 16:00:00
TXN_00532,CLEAN_138,CLEAN_172,3979,2025-12-26 17:00:00
TXN_00533,CLEAN_145,CLEAN_183,3992,2025-12-27 18:00:00
TXN_00534,CLEAN_152,CLEAN_194,4005,2025-12-28 19:00:00
TXN_00535,CLEAN_159,CLEAN_005,4018,2025-12-01 20:00:00
TXN_00536,CLEAN_166,CLEAN_016,4031,2025-12-02 21:00:00
TXN_00537,CLEAN_173,CLEAN_027,4044,2025-12-03 22:00:00
TXN_00538,CLEAN_180,CLEAN_038,4057,2025-12-04 23:00:00
TXN_00539,CLEAN_187,CLEAN_049,4070,2025-12-05 00:00:00
TXN_00540,CLEAN_194,CLEAN_060,4083,2025-12-06 01:00:00
TXN_00541,CLEAN_001,CLEAN_071,4096,2025-12-07 02:00:00
TXN_00542,CLEAN_008,CLEAN_082,4109,2025-12-08 03:00:00
TXN_00543,CLEAN_015,CLEAN_093,4122,2025-12-09 04:00:00
TXN_00544,CLEAN_022,CLEAN_104,4135,2025-12-10 05:00:00
TXN_00545,CLEAN_029,CLEAN_115,4148,2025-12-11 06:00:00
TXN_00546,CLEAN_036,CLEAN_126,4161,2025-12-12 07:00:00
TXN_00547,CLEAN_043,CLEAN_137,4174,2025-12-13 08:00:00
TXN_00548,CLEAN_050,CLEAN_148,4187,2025-12-14 09:00:00
TXN_00549,CLEAN_057,CLEAN_159,4200,2025-12-15 10:00:00
TXN_00550,CLEAN_064,CLEAN_170,4213,2025-12-16 11:00:00
TXN_00551,CLEAN_071,CLEAN_181,4226,2025-12-17 12:00:00
TXN_00552,CLEAN_078,CLEAN_192,4239,2025-12-18 13:00:00
TXN_00553,CLEAN_085,CLEAN_003,4252,2025-12-19 14:00:00
TXN_00554,CLEAN_092,CLEAN_014,4265,2025-12-20 15:00:00
TXN_00555,CLEAN_099,CLEAN_025,4278,2025-12-21 16:00:00
TXN_00556,CLEAN_106,CLEAN_036,4291,2025-12-22 17:00:00
TXN_00557,CLEAN_113,CLEAN_047,4304,2025-12-23 18:00:00
TXN_00558,CLEAN_120,CLEAN_058,4317,2025-12-24 19:00:00
TXN_00559,CLEAN_127,CLEAN_069,4330,2025-12-25 20:00:00
TXN_00560,CLEAN_134,CLEAN_080,4343,2025-12-26 21:00:00
TXN_00561,CLEAN_141,CLEAN_091,4356,2025-12-27 22:00:00
TXN_00562,CLEAN_148,CLEAN_102,4369,2025-12-28 23:00:00
TXN_00563,CLEAN_155,CLEAN_113,4382,2025-12-01 00:00:00
TXN_00564,CLEAN_162,CLEAN_124,4395,2025-12-02 01:00:00
TXN_00565,CLEAN_169,CLEAN_135,4408,2025-12-03 02:00:00
TXN_00566,CLEAN_176,CLEAN_146,4421,2025-12-04 03:00:00
TXN_00567,CLEAN_183,CLEAN_157,4434,2025-12-05 04:00:00
TXN_00568,CLEAN_190,CLEAN_168,4447,2025-12-06 05:00:00
TXN_00569,CLEAN_197,CLEAN_179,4460,2025-12-07 06:00:00
TXN_00570,CLEAN_004,CLEAN_190,4473,2025-12-08 07:00:00
TXN_00571,CLEAN_011,CLEAN_001,4486,2025-12-09 08:00:00
TXN_00572,CLEAN_018,CLEAN_012,4499,2025-12-10 09:00:00
TXN_00573,CLEAN_025,CLEAN_023,4512,2025-12-11 10:00:00
TXN_00574,CLEAN_032,CLEAN_034,4525,2025-12-12 11:00:00
TXN_00575,CLEAN_039,CLEAN_045,4538,2025-12-13 12:00:00
TXN_00576,CLEAN_046,CLEAN_056,4551,2025-12-14 13:00:00
TXN_00577,CLEAN_053,CLEAN_067,4564,2025-12-15 14:00:00
TXN_00578,CLEAN_060,CLEAN_078,4577,2025-12-16 15:00:00
TXN_00579,CLEAN_067,CLEAN_089,4590,2025-12-17 16:00:00
TXN_00580,CLEAN_074,CLEAN_100,4603,2025-12-18 17:00:00
TXN_00581,CLEAN_081,CLEAN_111,4616,2025-12-19 18:00:00
TXN_00582,CLEAN_088,CLEAN_122,4629,2025-12-20 19:00:00
TXN_00583,CLEAN_095,CLEAN_133,4642,2025-12-21 20:00:00
TXN_00584,CLEAN_102,CLEAN_144,4655,2025-12-22 21:00:00
TXN_00585,CLEAN_109,CLEAN_155,4668,2025-12-23 22:00:00
TXN_00586,CLEAN_116,CLEAN_166,4681,2025-12-24 23:00:00
TXN_00587,CLEAN_123,CLEAN_177,4694,2025-12-25 00:00:00
TXN_00588,CLEAN_130,CLEAN_188,4707,2025-12-26 01:00:00
TXN_00589,CLEAN_137,CLEAN_199,4720,2025-12-27 02:00:00
TXN_00590,CLEAN_144,CLEAN_010,4733,2025-12-28 03:00:00
TXN_00591,CLEAN_151,CLEAN_021,4746,2025-12-01 04:00:00
TXN_00592,CLEAN_158,CLEAN_032,4759,2025-12-02 05:00:00
TXN_00593,CLEAN_165,CLEAN_043,4772,2025-12-03 06:00:00
TXN_00594,CLEAN_172,CLEAN_054,4785,2025-12-04 07:00:00
TXN_00595,CLEAN_179,CLEAN_065,4798,2025-12-05 08:00:00
TXN_00596,CLEAN_186,CLEAN_076,4811,2025-12-06 09:00:00
TXN_00597,CLEAN_193,CLEAN_087,4824,2025-12-07 10:00:00
TXN_00598,CLEAN_000,CLEAN_098,4837,2025-12-08 11:00:00
TXN_00599,CLEAN_007,CLEAN_109,4850,2025-12-09 12:00:00
TXN_00600,CLEAN_014,CLEAN_120,4863,2025-12-10 13:00:00
TXN_00601,CLEAN_021,CLEAN_131,4876,2025-12-11 14:00:00
TXN_00602,CLEAN_028,CLEAN_142,4889,2025-12-12 15:00:00
TXN_00603,CLEAN_035,CLEAN_153,4902,2025-12-13 16:00:00
TXN_00604,CLEAN_042,CLEAN_164,4915,2025-12-14 17:00:00
TXN_00605,CLEAN_049,CLEAN_175,4928,2025-12-15 18:00:00
TXN_00606,CLEAN_056,CLEAN_186,4941,2025-12-16 19:00:00
TXN_00607,CLEAN_063,CLEAN_197,4954,2025-12-17 20:00:00
TXN_00608,CLEAN_070,CLEAN_008,4967,2025-12-18 21:00:00
TXN_00609,CLEAN_077,CLEAN_019,4980,2025-12-19 22:00:00
TXN_00610,CLEAN_084,CLEAN_030,4993,2025-12-20 23:00:00
TXN_00611,CLEAN_091,CLEAN_041,5006,2025-12-21 00:00:00
TXN_00612,CLEAN_098,CLEAN_052,5019,2025-12-22 01:00:00
TXN_00613,CLEAN_105,CLEAN_063,5032,2025-12-23 02:00:00
TXN_00614,CLEAN_112,CLEAN_074,5045,2025-12-24 03:00:00
TXN_00615,CLEAN_119,CLEAN_085,5058,2025-12-25 04:00:00
TXN_00616,CLEAN_126,CLEAN_096,5071,2025-12-26 05:00:00
TXN_00617,CLEAN_133,CLEAN_107,5084,2025-12-27 06:00:00
TXN_00618,CLEAN_140,CLEAN_118,5097,2025-12-28 07:00:00
TXN_00619,CLEAN_147,CLEAN_129,5110,2025-12-01 08:00:00
TXN_00620,CLEAN_154,CLEAN_140,5123,2025-12-02 09:00:00
TXN_00621,CLEAN_161,CLEAN_151,5136,2025-12-03 10:00:00
TXN_00622,CLEAN_168,CLEAN_162,5149,2025-12-04 11:00:00
TXN_00623,CLEAN_175,CLEAN_173,5162,2025-12-05 12:00:00
TXN_00624,CLEAN_182,CLEAN_184,5175,2025-12-06 13:00:00
TXN_00625,CLEAN_189,CLEAN_195,5188,2025-12-07 14:00:00
TXN_00626,CLEAN_196,CLEAN_006,5201,2025-12-08 15:00:00
TXN_00627,CLEAN_003,CLEAN_017,5214,2025-12-09 16:00:00
TXN_00628,CLEAN_010,CLEAN_028,5227,2025-12-10 17:00:00
TXN_00629,CLEAN_017,CLEAN_039,5240,2025-12-11 18:00:00
TXN_00630,CLEAN_024,CLEAN_050,5253,2025-12-12 19:00:00
TXN_00631,CLEAN_031,CLEAN_061,5266,2025-12-13 20:00:00
TXN_00632,CLEAN_038,CLEAN_072,5279,2025-12-14 21:00:00
TXN_00633,CLEAN_045,CLEAN_083,5292,2025-12-15 22:00:00
TXN_00634,CLEAN_052,CLEAN_094,5305,2025-12-16 23:00:00
TXN_00635,CLEAN_059,CLEAN_105,5318,2025-12-17 00:00:00
TXN_00636,CLEAN_066,CLEAN_116,5331,2025-12-18 01:00:00
TXN_00637,CLEAN_073,CLEAN_127,5344,2025-12-19 02:00:00
TXN_00638,CLEAN_080,CLEAN_138,5357,2025-12-20 03:00:00
TXN_00639,CLEAN_087,CLEAN_149,5370,2025-12-21 04:00:00
TXN_00640,CLEAN_094,CLEAN_160,5383,2025-12-22 05:00:00
TXN_00641,CLEAN_101,CLEAN_171,5396,2025-12-23 06:00:00
TXN_00642,CLEAN_108,CLEAN_182,5409,2025-12-24 07:00:00
TXN_00643,CLEAN_115,CLEAN_193,5422,2025-12-25 08:00:00
TXN_00644,CLEAN_122,CLEAN_004,5435,2025-12-26 09:00:00
TXN_00645,CLEAN_129,CLEAN_015,5448,2025-12-27 10:00:00
TXN_00646,CLEAN_136,CLEAN_026,5461,2025-12-28 11:00:00
TXN_00647,CLEAN_143,CLEAN_037,5474,2025-12-01 12:00:00
TXN_00648,CLEAN_150,CLEAN_048,5487,2025-12-02 13:00:00
TXN_00649,CLEAN_157,CLEAN_059,5500,2025-12-03 14:00:00
TXN_00650,CLEAN_164,CLEAN_070,5513,2025-12-04 15:00:00
TXN_00651,CLEAN_171,CLEAN_081,5526,2025-12-05 16:00:00
TXN_00652,CLEAN_178,CLEAN_092,5539,2025-12-06 17:00:00
TXN_00653,CLEAN_185,CLEAN_103,5552,2025-12-07 18:00:00
TXN_00654,CLEAN_192,CLEAN_114,5565,2025-12-08 19:00:00
TXN_00655,CLEAN_199,CLEAN_125,5578,2025-12-09 20:00:00
TXN_00656,CLEAN_006,CLEAN_136,5591,2025-12-10 21:00:00
TXN_00657,CLEAN_013,CLEAN_147,5604,2025-12-11 22:00:00
TXN_00658,CLEAN_020,CLEAN_158,5617,2025-12-12 23:00:00
TXN_00659,CLEAN_027,CLEAN_169,5630,2025-12-13 00:00:00
TXN_00660,CLEAN_034,CLEAN_180,5643,2025-12-14 01:00:00
TXN_00661,CLEAN_041,CLEAN_191,5656,2025-12-15 02:00:00
TXN_00662,CLEAN_048,CLEAN_002,5669,2025-12-16 03:00:00
TXN_00663,CLEAN_055,CLEAN_013,5682,2025-12-17 04:00:00
TXN_00664,CLEAN_062,CLEAN_024,5695,2025-12-18 05:00:00
TXN_00665,CLEAN_069,CLEAN_035,5708,2025-12-19 06:00:00
TXN_00666,CLEAN_076,CLEAN_046,5721,2025-12-20 07:00:00
TXN_00667,CLEAN_083,CLEAN_057,5734,2025-12-21 08:00:00
TXN_00668,CLEAN_090,CLEAN_068,5747,2025-12-22 09:00:00
TXN_00669,CLEAN_097,CLEAN_079,5760,2025-12-23 10:00:00
TXN_00670,CLEAN_104,CLEAN_090,5773,2025-12-24 11:00:00
TXN_00671,CLEAN_111,CLEAN_101,5786,2025-12-25 12:00:00
TXN_00672,CLEAN_118,CLEAN_112,5799,2025-12-26 13:00:00
TXN_00673,CLEAN_125,CLEAN_123,5812,2025-12-27 14:00:00
TXN_00674,CLEAN_132,CLEAN_134,5825,2025-12-28 15:00:00
TXN_00675,CLEAN_139,CLEAN_145,5838,2025-12-01 16:00:00
TXN_00676,CLEAN_146,CLEAN_156,5851,2025-12-02 17:00:00
TXN_00677,CLEAN_153,CLEAN_167,5864,2025-12-03 18:00:00
TXN_00678,CLEAN_160,CLEAN_178,5877,2025-12-04 19:00:00
TXN_00679,CLEAN_167,CLEAN_189,5890,2025-12-05 20:00:00
TXN_00680,CLEAN_174,CLEAN_000,5903,2025-12-06 21:00:00
TXN_00681,CLEAN_181,CLEAN_011,5916,2025-12-07 22:00:00
TXN_00682,CLEAN_188,CLEAN_022,5929,2025-12-08 23:00:00
TXN_00683,CLEAN_195,CLEAN_033,5942,2025-12-09 00:00:00
TXN_00684,CLEAN_002,CLEAN_044,5955,2025-12-10 01:00:00
TXN_00685,CLEAN_009,CLEAN_055,5968,2025-12-11 02:00:00
TXN_00686,CLEAN_016,CLEAN_066,5981,2025-12-12 03:00:00
TXN_00687,CLEAN_023,CLEAN_077,5994,2025-12-13 04:00:00
TXN_00688,CLEAN_030,CLEAN_088,6007,2025-12-14 05:00:00
TXN_00689,CLEAN_037,CLEAN_099,6020,2025-12-15 06:00:00
TXN_00690,CLEAN_044,CLEAN_110,6033,2025-12-16 07:00:00
TXN_00691,CLEAN_051,CLEAN_121,6046,2025-12-17 08:00:00
TXN_00692,CLEAN_058,CLEAN_132,6059,2025-12-18 09:00:00
TXN_00693,CLEAN_065,CLEAN_143,6072,2025-12-19 10:00:00
TXN_00694,CLEAN_072,CLEAN_154,6085,2025-12-20 11:00:00
TXN_00695,CLEAN_079,CLEAN_165,6098,2025-12-21 12:00:00
TXN_00696,CLEAN_086,CLEAN_176,6111,2025-12-22 13:00:00
TXN_00697,CLEAN_093,CLEAN_187,6124,2025-12-23 14:00:00
TXN_00698,CLEAN_100,CLEAN_198,6137,2025-12-24 15:00:00
TXN_00699,CLEAN_107,CLEAN_009,6150,2025-12-25 16:00:00
TXN_00700,CLEAN_114,CLEAN_020,6163,2025-12-26 17:00:00
TXN_00701,CLEAN_121,CLEAN_031,6176,2025-12-27 18:00:00
TXN_00702,CLEAN_128,CLEAN_042,6189,2025-12-28 19:00:00
TXN_00703,CLEAN_135,CLEAN_053,6202,2025-12-01 20:00:00
TXN_00704,CLEAN_142,CLEAN_064,6215,2025-12-02 21:00:00
TXN_00705,CLEAN_149,CLEAN_075,6228,2025-12-03 22:00:00
TXN_00706,CLEAN_156,CLEAN_086,6241,2025-12-04 23:00:00
TXN_00707,CLEAN_163,CLEAN_097,6254,2025-12-05 00:00:00
TXN_00708,CLEAN_170,CLEAN_108,6267,2025-12-06 01:00:00
TXN_00709,CLEAN_177,CLEAN_119,6280,2025-12-07 02:00:00
